Date,Rank,Alpha,ISIN,Instrument,Primary,ICB Sub-Sector,Status,Free Float Pass,Liquidity Pass,Gross Market Capitalisation,ALSI Universe,Cumulative Market Capitalisation,ALSI Current,ALSI Change,ALSI New,Index Current,Index Change,Index New,TOPI Current,TOPI Change,TOPI New,DTOP Current,DTOP Change,DTOP New,RESI Current,RESI Change,RESI New,FINI Current,FINI Change,FINI New,INDI Current,INDI Change,INDI New,PCAP Current,PCAP Change,PCAP New,SAPY Current,SAPY Change,SAPY New,ALTI Universe,ALTI Current,ALTI Change,ALTI New,Board,Notes
2018-12-24 00:00:00.000,NULL,SBV,ZAE000006417,Sabvest Ltd,SVN,8985,,TRUE,FALSE,845301798,TRUE,"0,994316026945558",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,169,SCD,GB00BY7R8K77,Schroder Eur REIT plc,,8674,Foreign,TRUE,TRUE,2674693720,TRUE,"0,991158965818045",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,229,SCP,ZAE000198586,Stellar Cap Partners Ltd,,8985,,TRUE,TRUE,"709520958,96",TRUE,"0,998585932598806",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,224,SDC,ZAE000249645,Sandown Capital Ltd,,8985,,TRUE,TRUE,"813836505,6",TRUE,"0,998297585815911",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,165,SDO,ZAE000248662,Stadio Holdings Limited,,5377,,TRUE,TRUE,"2832379900,7",TRUE,"0,990274818680915",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,188,SEA,ZAE000228995,Spear REIT Limited,,8674,,TRUE,TRUE,"1852033202,91",TRUE,"0,994623537745908",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,238,SEB,ZAE000260493,Sebata Holdings Ltd,,9533,,TRUE,TRUE,"517117900,5",TRUE,"0,999090075084957",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,249,SEP,ZAE000138459,Sephaku Holdings Ltd,,2353,,TRUE,TRUE,412685642,TRUE,"0,999537819310442",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,213,SFN,ZAE000006565,Sasfin Holdings Ltd,,8777,,TRUE,TRUE,"1030415967,9",TRUE,"0,997558214410625",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,75,SGL,ZAE000173951,Sibanye Gold Limited,,1777,,TRUE,TRUE,"19826444198,75",TRUE,"0,929732452842171",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ","    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,148,SHG,ZAE000240198,"Sea Harvest Group Ltd ",,3573,,TRUE,TRUE,3788311464,TRUE,"0,985147061738145",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,20,SHP,ZAE000012084,Shoprite Holdings Ltd,,5337,,TRUE,TRUE,117972031149,TRUE,"0,711668642570352",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,12,SLM,ZAE000070660,Sanlam Limited,,8575,,TRUE,TRUE,"172688992566,39",TRUE,"0,621640050809985",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,110,SNH,NL0011375019,Steinhoff Int Hldgs N.V.,,3726,Foreign,TRUE,TRUE,"8188481573,6",TRUE,"0,965809511361703",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,58,SNT,ZAE000093779,Santam Limited,,8536,,TRUE,TRUE,"35634324875,67",TRUE,"0,893051830352467",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,244,SNV,ZAE000159711,Santova Logistics Ltd,,2773,,TRUE,TRUE,"456649928,25",TRUE,"0,99936751310278",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,272,SOH,ZAE000092748,South Ocean Holdings Ltd,,2733,,TRUE,FALSE,101638397,TRUE,"0,999961344374258",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,10,SOL,ZAE000006896,Sasol Limited,,1357,,TRUE,TRUE,"259002378400,68",TRUE,"0,590504016832361",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,RESI,,RESI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,281,SPA,ZAE000006938,Spanjaard Limited,,1357,,TRUE,FALSE,"26464262,5",TRUE,"0,999999858658406","    ",FLED ADD,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,FF > 5%
2018-12-24 00:00:00.000,84,SPG,ZAE000161832,Super Group Ltd,,2777,,TRUE,TRUE,13745788378,TRUE,"0,942835747634432",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,56,SPP,ZAE000058517,The Spar Group Ltd,,5337,,TRUE,TRUE,36401845095,TRUE,"0,887279067682585",ALSI,NULL,ALSI,MIDC,NULL,MIDC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,99,SRE,GG00B1W3VF54,Sirius Real Estate Ltd,,8633,Foreign,TRUE,TRUE,10604965539,TRUE,"0,956854165633415",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,227,SSK,ZAE000123766,Stefanuti Stck Hldgs Ltd,,2357,,TRUE,TRUE,"714706834,8",TRUE,"0,998471189714318",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,147,SSS,ZAE000208963,Stor-Age Prop REIT Ltd,,8675,,TRUE,TRUE,"3837542239,08",TRUE,"0,984841598226111",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,124,STP,GG00BFWMR296,Stenprop Limited,,8671,Foreign,TRUE,TRUE,"5860624182,84",TRUE,"0,974360237250642",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",RES,"    ",SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,111,SUI,ZAE000097580,Sun International Ltd,,5752,,TRUE,TRUE,"8072517414,24",TRUE,"0,966460423923605",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,175,SUR,ZAE000022653,Spur Corporation Ltd,,5757,,TRUE,TRUE,2440820835,TRUE,"0,992392488423017",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,27,SVB,ZAE000086229,Silverbridge Holdings,,9537,,TRUE,TRUE,"39998692,8",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,
2018-12-24 00:00:00.000,186,SVN,ZAE000012043,Sabvest Ltd -N-,NULL,8985,,TRUE,FALSE,1140878500,TRUE,"0,994247867593192",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,205,SYG,ZAE000208815,Sygnia Limited,,8771,,TRUE,TRUE,"1208655068,4",TRUE,"0,996834682900849",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,260,TAS,ZAE000081162,Taste Hldgs Ltd,,5757,,TRUE,TRUE,"207345218,04",TRUE,"0,999785525141244",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,NULL,TAW,AU0000TAWDA9,Tawana Resources NL,,1775,Foreign,FALSE,TRUE,"1387407640,8",TRUE,"0,996317627128975",FLED,FLED DEL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,"FF < 5%, Net Mcap < 1% of MidCap, Deletion pending 5 December due to a Corporate Action"
2018-12-24 00:00:00.000,223,TBG,GB00BF37LF46,Tiso Blackstar Group SE,,5553,Foreign,TRUE,FALSE,816921699,TRUE,"0,998231963609399",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,40,TBS,ZAE000071080,Tiger Brands Ltd,,3577,,TRUE,TRUE,"53154993847,78",TRUE,"0,833925518050153",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,91,TCP,ZAE000167391,Transaction Capital Ltd,,8775,,TRUE,TRUE,"11305028718,84",TRUE,"0,949805666207314",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,NULL,TCS,ZAE000116208,Total Client Services Ld,,9533,,TRUE,FALSE,"4901346,9",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Suspended
2018-12-24 00:00:00.000,171,TDH,ZAE000152658,Tradehold Ltd,,8633,,TRUE,TRUE,"2623369207,76",TRUE,"0,99158513104669",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,196,TEX,ZAE000190542,Texton Property Fund Ltd,,8674,,TRUE,TRUE,"1466660387,4",TRUE,"0,99562491204377",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,46,TFG,ZAE000148466,The Foschini Group Limited,,5371,,TRUE,TRUE,"40693761190,32",TRUE,"0,855901933662921",ALSI,NULL,ALSI,MIDC,NULL,MIDC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,NULL,THA,CY0103562118,Tharisa plc,,1775,Foreign,TRUE,FALSE,5538500000,TRUE,"0,976671204161678","    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,63,TKG,ZAE000044897,Telkom SA SOC Ltd,,6535,,TRUE,TRUE,"27872477232,67",TRUE,"0,905085716795478",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,28,TLM,ZAE000093324,Telemaster Holdings Ltd,,6535,,TRUE,FALSE,27300000,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,"    ",ALTI ADD,ALTI,ALTI,FF > 5%
2018-12-24 00:00:00.000,226,TMT,ZAE000013991,Trematon Capital Inv Ltd,,8985,,TRUE,TRUE,"714802096,8",TRUE,"0,998413560646088",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,106,TON,ZAE000096541,Tongaat Hulett Ltd,,3577,,TRUE,TRUE,"8886349519,62",TRUE,"0,963101078150667",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,231,TOR,ZAE000188629,Torre Industries Limited,,2797,,TRUE,TRUE,"678740178,6",TRUE,"0,998696334689597","    ",FLED ADD,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,FF > 5%
2018-12-24 00:00:00.000,225,TPC,ZAE000007480,Transpaco Ltd,,2723,,TRUE,FALSE,723499898,TRUE,"0,998355923896583",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,11,TPF,ZAE000227765,Transcend Res Prop Fd Ld,,8673,,TRUE,FALSE,"412191707,2",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,"    ",ALTI ADD,ALTI,ALTI,FF > 5%
2018-12-24 00:00:00.000,132,TRE,ZAE000007506,Trencor Ltd,,2777,,TRUE,TRUE,"5136742999,11",TRUE,"0,978811672010101",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,241,TRL,ZAE000209342,Trellidor Hldgs Ltd,,2353,,TRUE,TRUE,"508115153,42",TRUE,"0,999213574049679",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,53,TRU,ZAE000028296,Truworths Int Ltd,,5371,,TRUE,TRUE,"38755351017,13",TRUE,"0,878459825927559",ALSI,NULL,ALSI,MIDC,NULL,MIDC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,69,TSH,ZAE000156238,Tsogo Sun Holdings Ltd,,5752,,TRUE,TRUE,"24066383730,48",TRUE,"0,91748010366163",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,270,TSX,ZAE000018552,Trans Hex Group Ltd,,1773,,TRUE,FALSE,"127036924,3",TRUE,"0,999926255193539",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,NULL,TTO,NA000A0RF067,Trustco Group Hldgs Ltd,,8775,,TRUE,FALSE,"9693942909,05",TRUE,"0,960097841585567","    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,183,TWR,ZAE000179040,Tower Property Fund Ltd,,8674,,TRUE,FALSE,"2088230329,05",TRUE,"0,993827376176978",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,NULL,UAT,ZAE000254314,Union Atlantic Minerals Ltd,,1775,,TRUE,FALSE,"51523457,72",FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended
2018-12-24 00:00:00.000,254,UCP,ZAE000244745,Unicorn Capital Pnr Ltd,,1775,,TRUE,TRUE,"280215477,84",TRUE,"0,999674240042732",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,4,UPL,MU0526N00007,Universal Partners Ltd,,8775,Foreign,TRUE,FALSE,"1156878594,69",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,
2018-12-24 00:00:00.000,NULL,VIS,ZAE000187407,Visual International Hldgs Ltd,,8633,,TRUE,TRUE,"7485310,94",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,ALTI,ALTI DEL,"    ",ALTI,"Suspended, Deletion effective with review"
2018-12-24 00:00:00.000,78,VKE,ZAE000180865,Vukile Property Fund Ltd,,8672,,TRUE,TRUE,"17865675500,79",TRUE,"0,934095324271025",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,214,VLE,ZAE000016507,Value Group Ltd,,2777,,TRUE,FALSE,1016652325,TRUE,"0,997640190296891",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,266,VMK,ZAE000068011,Verimark Holdings Ltd,,5373,,TRUE,TRUE,"149292010,56",TRUE,"0,999884075281792",FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,11,VOD,ZAE000132577,Vodacom Group Ltd,NULL,6575,,TRUE,TRUE,213455308844,TRUE,"0,607715592206116",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
2018-12-24 00:00:00.000,14,VUN,ZAE000163382,Vunani Ltd,,8777,,TRUE,FALSE,"379262966,6",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,
2018-12-24 00:00:00.000,NULL,VVO,GB00BDGT2M75,Vivo Energy plc,,5379,Foreign,FALSE,TRUE,"23951851399,38",TRUE,"0,919411417049589",ALSI,ALSI DEL,"    ",MIDC,MIDC DEL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,"FF < 5%, Net Mcap < 1% of MidCap"
2018-12-24 00:00:00.000,107,WBO,ZAE000009932,Wilson Bayly Hlm-Ovc Ltd,,2357,,TRUE,TRUE,"8724251174,38",TRUE,"0,963804542062999",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,
